,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '96.00±1.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}","{'Train': '95.00±1.00', 'Val': '92.00±4.00'}","{'Train': '98.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}"
Specificity,"{'Train': '96.00±1.00', 'Val': '92.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '86.00±1.00', 'Val': '76.00±7.00'}","{'Train': '98.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
Accuracy,"{'Train': '96.00±1.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '91.00±1.00', 'Val': '84.00±5.00'}","{'Train': '98.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
MCC,"{'Train': '0.92±0.01', 'Val': '0.83±0.07'}","{'Train': '1.00±0.00', 'Val': '0.76±0.08'}","{'Train': '0.82±0.01', 'Val': '0.68±0.10'}","{'Train': '0.95±0.01', 'Val': '0.80±0.06'}","{'Train': '1.00±0.00', 'Val': '0.79±0.06'}"
