,svm,rf,knn,lr,mlp
svm,1.0,1.3297761714062864e-08,4.4912273904489374e-26,1.6477463565596385e-43,7.880428623488233e-48
rf,1.329776171406225e-08,1.0,1.4683528461107072e-06,7.818503805327347e-09,3.400233182435733e-08
knn,4.491227390447856e-26,1.4683528461105097e-06,1.0,6.072739704556643e-20,7.33278658711923e-24
lr,1.6477463565593106e-43,7.818503805328596e-09,6.072739704557902e-20,1.0,2.47590836330097e-45
mlp,7.880428623486663e-48,3.400233182435033e-08,7.33278658711745e-24,2.475908363300372e-45,1.0
