,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '82.00±5.00'}","{'Train': '100.00±0.00', 'Val': '94.00±4.00'}","{'Train': '94.00±1.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '94.00±4.00'}","{'Train': '100.00±0.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '72.00±4.00'}","{'Train': '97.00±1.00', 'Val': '92.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±3.00'}","{'Train': '96.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.83±0.06'}","{'Train': '1.00±0.00', 'Val': '0.78±0.07'}","{'Train': '1.00±0.00', 'Val': '0.66±0.05'}","{'Train': '0.91±0.01', 'Val': '0.80±0.05'}","{'Train': '1.00±0.00', 'Val': '0.79±0.06'}"
