,svm,rf,knn,lr,mlp
svm,1.0,2.2567412500979896e-16,2.163263581091556e-16,4.6404153932515306e-17,1.1330873643982685e-16
rf,2.256741250098021e-16,1.0,8.464791031522695e-14,5.59834561741836e-17,4.336907938662031e-17
knn,2.163263581091571e-16,8.464791031522636e-14,1.0,2.744207355687546e-14,8.319827180994343e-16
lr,4.6404153932515306e-17,5.598345617418288e-17,2.7442073556875467e-14,1.0,4.651621719246194e-22
mlp,1.1330873643982763e-16,4.3369079386619695e-17,8.319827180994401e-16,4.651621719246194e-22,1.0
