,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±6.00'}","{'Train': '100.00±0.00', 'Val': '96.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '98.00±1.00', 'Val': '89.00±5.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '91.00±6.00'}","{'Train': '100.00±0.00', 'Val': '91.00±6.00'}","{'Train': '100.00±0.00', 'Val': '58.00±8.00'}","{'Train': '100.00±0.00', 'Val': '92.00±6.00'}","{'Train': '99.00±1.00', 'Val': '91.00±6.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '77.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '99.00±0.00', 'Val': '90.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.75±0.05'}","{'Train': '1.00±0.00', 'Val': '0.58±0.06'}","{'Train': '1.00±0.00', 'Val': '0.81±0.04'}","{'Train': '0.97±0.01', 'Val': '0.80±0.04'}"
