,svm,rf,knn,lr,mlp
svm,1.0,0.00041378637687175144,4.108943829957013e-43,3.2067801820433315e-80,7.33283734960994e-78
rf,0.00041378637687167647,1.0,0.0006830759237247068,0.0003702581995645885,0.00034968829958870044
knn,4.1089438299563255e-43,0.0006830759237247941,1.0,1.8770391454498538e-44,3.5884737889583515e-45
lr,3.206780182041873e-80,0.0003702581995644641,1.8770391454491326e-44,1.0,1.428474808365575e-80
mlp,7.33283734960869e-78,0.0003496882995886588,3.5884737889578854e-45,1.4284748083657373e-80,1.0
