,svm,rf,knn,lr,mlp
svm,1.0,4.468668544200996e-11,6.451951684347682e-12,3.652814201919121e-23,9.922129342016345e-23
rf,4.4686685442009604e-11,1.0,1.892340909277142e-13,1.1951316614837094e-12,3.289472210588006e-11
knn,6.45195168434768e-12,1.8923409092771683e-13,1.0,9.458949576990703e-13,8.353520174388568e-13
lr,3.652814201919096e-23,1.1951316614837318e-12,9.45894957699077e-13,1.0,3.583589290869525e-30
mlp,9.922129342016343e-23,3.289472210588044e-11,8.353520174388669e-13,3.583589290869525e-30,1.0
