,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±7.00'}","{'Train': '100.00±0.00', 'Val': '92.00±5.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '93.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '92.00±1.00'}","{'Train': '100.00±0.00', 'Val': '93.00±3.00'}","{'Train': '100.00±0.00', 'Val': '69.00±5.00'}","{'Train': '100.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '92.00±1.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '80.00±2.00'}","{'Train': '100.00±0.00', 'Val': '92.00±1.00'}","{'Train': '100.00±0.00', 'Val': '92.00±1.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.83±0.02'}","{'Train': '1.00±0.00', 'Val': '0.76±0.08'}","{'Train': '1.00±0.00', 'Val': '0.62±0.04'}","{'Train': '1.00±0.00', 'Val': '0.83±0.02'}","{'Train': '1.00±0.00', 'Val': '0.84±0.03'}"
