,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '78.00±5.00'}","{'Train': '100.00±0.00', 'Val': '95.00±4.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '97.00±2.00'}","{'Train': '100.00±0.00', 'Val': '62.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '91.00±1.00'}","{'Train': '100.00±0.00', 'Val': '88.00±1.00'}","{'Train': '100.00±0.00', 'Val': '77.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±1.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.82±0.02'}","{'Train': '1.00±0.00', 'Val': '0.77±0.02'}","{'Train': '1.00±0.00', 'Val': '0.59±0.08'}","{'Train': '1.00±0.00', 'Val': '0.81±0.03'}","{'Train': '1.00±0.00', 'Val': '0.81±0.03'}"
