,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±1.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}"
Specificity,"{'Train': '98.00±1.00', 'Val': '90.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±5.00'}","{'Train': '100.00±0.00', 'Val': '71.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '80.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±1.00'}","{'Train': '100.00±0.00', 'Val': '89.00±1.00'}"
MCC,"{'Train': '0.95±0.01', 'Val': '0.80±0.04'}","{'Train': '1.00±0.00', 'Val': '0.72±0.03'}","{'Train': '1.00±0.00', 'Val': '0.62±0.05'}","{'Train': '1.00±0.00', 'Val': '0.78±0.01'}","{'Train': '1.00±0.00', 'Val': '0.78±0.03'}"
