,svm,rf,knn,lr,mlp
svm,1.0,2.975361987165875e-62,2.932856815924192e-60,3.478287759789215e-68,8.757979940572367e-67
rf,2.97536198716689e-62,1.0,1.084066114064584e-58,2.1074426968405245e-56,7.459381269924398e-58
knn,2.932856815925192e-60,1.0840661140646146e-58,1.0,1.2905238214837345e-54,5.582933280432826e-56
lr,3.478287759790006e-68,2.1074426968403448e-56,1.290523821483918e-54,1.0,1.8720725773319987e-74
mlp,8.757979940573115e-67,7.459381269923126e-58,5.582933280433301e-56,1.87207257733152e-74,1.0
