,svm,rf,knn,lr,mlp
svm,1.0,1.7747456808087633e-14,1.1287713705340597e-10,2.1887037075971555e-21,1.524984356117028e-23
rf,1.7747456808087598e-14,1.0,1.6599605707732538e-09,8.596774314339668e-14,2.42322317811038e-12
knn,1.128771370534041e-10,1.6599605707732848e-09,1.0,3.6046483232357777e-10,6.802656053808862e-10
lr,2.188703707597171e-21,8.59677431433966e-14,3.6046483232358335e-10,1.0,8.751486932074465e-25
mlp,1.5249843561170162e-23,2.423223178110396e-12,6.802656053808973e-10,8.75148693207435e-25,1.0
