,svm,rf,knn,lr,mlp
svm,1.0,2.0016200282844406e-20,4.486283967550266e-14,4.245605600971479e-25,2.3113032831088912e-27
rf,2.001620028284482e-20,1.0,8.450379292050715e-18,1.7049654813517046e-22,2.2844010084435874e-20
knn,4.486283967550233e-14,8.450379292050644e-18,1.0,7.452011975223722e-21,5.397540902846408e-16
lr,4.2456056009715135e-25,1.7049654813516804e-22,7.452011975223722e-21,1.0,2.311303283108932e-27
mlp,2.3113032831089243e-27,2.2844010084435874e-20,5.39754090284644e-16,2.3113032831089006e-27,1.0
