,svm,rf,knn,lr,mlp
svm,1.0,1.2848519490657742e-17,1.6425769389089525e-19,1.9996709950353504e-29,1.9996709950353504e-29
rf,1.284851949065774e-17,1.0,5.5354462300275214e-12,2.8765342143263724e-18,2.8765342143263724e-18
knn,1.6425769389089525e-19,5.535446230027534e-12,1.0,1.9920513316951412e-20,1.9920513316951412e-20
lr,1.999670995035379e-29,2.8765342143263316e-18,1.9920513316951268e-20,1.0,3.999341990070728e-31
mlp,1.999670995035379e-29,2.8765342143263316e-18,1.9920513316951268e-20,3.999341990070728e-31,1.0
