,svm,rf,knn,lr,mlp
svm,1.0,1.2632424353890313e-17,3.3014942838907484e-16,1.951365827092207e-17,3.2269159509738294e-19
rf,1.2632424353890313e-17,1.0,4.3521740143128636e-13,4.140468462132056e-21,1.3492905653770047e-17
knn,3.3014942838907484e-16,4.3521740143128636e-13,1.0,2.046575200097868e-14,2.163263581091556e-16
lr,1.9513658270922208e-17,4.140468462132115e-21,2.046575200097891e-14,1.0,5.380470824084927e-24
mlp,3.2269159509738062e-19,1.3492905653770047e-17,2.163263581091571e-16,5.380470824084812e-24,1.0
