,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±0.00', 'Val': '87.00±6.00'}","{'Train': '100.00±0.00', 'Val': '80.00±9.00'}","{'Train': '90.00±1.00', 'Val': '85.00±5.00'}","{'Train': '100.00±0.00', 'Val': '87.00±6.00'}","{'Train': '100.00±0.00', 'Val': '86.00±6.00'}"
Specificity,"{'Train': '98.00±1.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '84.00±1.00', 'Val': '76.00±1.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '87.00±2.00'}","{'Train': '100.00±0.00', 'Val': '84.00±5.00'}","{'Train': '87.00±1.00', 'Val': '81.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±2.00'}"
MCC,"{'Train': '0.96±0.01', 'Val': '0.75±0.03'}","{'Train': '1.00±0.00', 'Val': '0.69±0.09'}","{'Train': '0.74±0.01', 'Val': '0.62±0.06'}","{'Train': '0.99±0.00', 'Val': '0.76±0.03'}","{'Train': '1.00±0.00', 'Val': '0.75±0.04'}"
