,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '80.00±6.00'}","{'Train': '97.00±1.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '94.00±3.00'}","{'Train': '100.00±0.00', 'Val': '97.00±3.00'}","{'Train': '84.00±2.00', 'Val': '70.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '90.00±1.00', 'Val': '81.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.86±0.05'}","{'Train': '1.00±0.00', 'Val': '0.79±0.08'}","{'Train': '0.81±0.02', 'Val': '0.66±0.05'}","{'Train': '1.00±0.00', 'Val': '0.83±0.04'}","{'Train': '1.00±0.00', 'Val': '0.81±0.05'}"
