,svm,rf,knn,lr,mlp
svm,1.0,5.139407796263156e-19,1.646069937390673e-17,8.38594226471082e-24,2.2796249343402646e-29
rf,5.13940779626312e-19,1.0,1.4902902966144914e-12,1.1511875492407603e-18,1.1537446073243633e-19
knn,1.6460699373906846e-17,1.4902902966144914e-12,1.0,5.595043132731413e-20,2.71264178254859e-18
lr,8.38594226471106e-24,1.1511875492407603e-18,5.595043132731532e-20,1.0,6.965068326171917e-25
mlp,2.279624934340297e-29,1.1537446073243797e-19,2.7126417825485706e-18,6.965068326171869e-25,1.0
