,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '80.00±4.00'}","{'Train': '100.00±0.00', 'Val': '94.00±4.00'}","{'Train': '95.00±1.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '94.00±4.00'}","{'Train': '100.00±0.00', 'Val': '96.00±3.00'}","{'Train': '100.00±0.00', 'Val': '70.00±5.00'}","{'Train': '97.00±1.00', 'Val': '93.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '81.00±3.00'}","{'Train': '96.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.84±0.06'}","{'Train': '1.00±0.00', 'Val': '0.78±0.06'}","{'Train': '1.00±0.00', 'Val': '0.65±0.06'}","{'Train': '0.92±0.01', 'Val': '0.80±0.05'}","{'Train': '1.00±0.00', 'Val': '0.80±0.05'}"
