,svm,rf,knn,lr,mlp
svm,1.0,1.137499940042166e-20,1.373624113006053e-17,4.140468462132056e-21,2.668884337343652e-26
rf,1.137499940042166e-20,1.0,9.774215330427226e-14,2.797944751553695e-18,2.797944751553695e-18
knn,1.3736241130060822e-17,9.774215330427365e-14,1.0,1.6578049463931926e-19,2.754412684742282e-17
lr,4.140468462132115e-21,2.797944751553715e-18,1.657804946393181e-19,1.0,3.4949556955774304e-22
mlp,2.66888433734369e-26,2.797944751553715e-18,2.754412684742299e-17,3.4949556955774304e-22,1.0
