Sensitivity,Specificity,Accuracy,MCC
0.8245614035087719,0.9464285714285714,0.8849557522123894,0.7761128882707317
0.875,0.9821428571428571,0.9285714285714286,0.8621054497285195
0.9285714285714286,0.9107142857142857,0.9196428571428571,0.8394195609836844
0.8928571428571429,0.9285714285714286,0.9107142857142857,0.8219529433756427
0.9107142857142857,0.9285714285714286,0.9196428571428571,0.8394195609836844
