,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±6.00'}","{'Train': '92.00±2.00', 'Val': '89.00±5.00'}","{'Train': '97.00±1.00', 'Val': '87.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}","{'Train': '82.00±2.00', 'Val': '72.00±7.00'}","{'Train': '98.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '89.00±1.00'}","{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '87.00±1.00', 'Val': '81.00±4.00'}","{'Train': '97.00±1.00', 'Val': '88.00±1.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.78±0.03'}","{'Train': '1.00±0.00', 'Val': '0.71±0.04'}","{'Train': '0.75±0.02', 'Val': '0.62±0.08'}","{'Train': '0.95±0.01', 'Val': '0.77±0.03'}","{'Train': '1.00±0.00', 'Val': '0.77±0.05'}"
