,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±1.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '78.00±7.00'}","{'Train': '100.00±0.00', 'Val': '83.00±7.00'}","{'Train': '99.00±0.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}"
Specificity,"{'Train': '99.00±1.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '75.00±6.00'}","{'Train': '100.00±0.00', 'Val': '84.00±5.00'}","{'Train': '100.00±0.00', 'Val': '82.00±7.00'}"
Accuracy,"{'Train': '98.00±1.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±6.00'}","{'Train': '100.00±0.00', 'Val': '79.00±6.00'}","{'Train': '100.00±0.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '84.00±6.00'}"
MCC,"{'Train': '0.96±0.01', 'Val': '0.70±0.04'}","{'Train': '1.00±0.00', 'Val': '0.64±0.11'}","{'Train': '1.00±0.00', 'Val': '0.58±0.12'}","{'Train': '0.99±0.00', 'Val': '0.72±0.10'}","{'Train': '1.00±0.00', 'Val': '0.69±0.12'}"
