,svm,rf,knn,lr,mlp
svm,1.0,1.4130631883328973e-17,1.6588134180458828e-18,1.5329896146465453e-27,3.316699202938986e-29
rf,1.4130631883328973e-17,1.0,7.061485543723642e-15,1.1388727297537146e-19,2.797944751553695e-18
knn,1.6588134180458832e-18,7.061485543723723e-15,1.0,1.6588134180458832e-18,1.1455437950832546e-17
lr,1.5329896146465453e-27,1.1388727297536985e-19,1.6588134180458828e-18,1.0,3.316699202938986e-29
mlp,3.316699202939033e-29,2.797944751553715e-18,1.1455437950832549e-17,3.316699202939033e-29,1.0
