,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±4.00'}","{'Train': '93.00±1.00', 'Val': '91.00±8.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}","{'Train': '79.00±2.00', 'Val': '75.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±7.00'}","{'Train': '100.00±0.00', 'Val': '88.00±7.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}","{'Train': '86.00±1.00', 'Val': '83.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.77±0.07'}","{'Train': '1.00±0.00', 'Val': '0.71±0.08'}","{'Train': '0.73±0.01', 'Val': '0.66±0.13'}","{'Train': '0.99±0.00', 'Val': '0.79±0.08'}","{'Train': '1.00±0.00', 'Val': '0.78±0.10'}"
