Sensitivity,Specificity,Accuracy,MCC
0.8596491228070176,0.9464285714285714,0.9026548672566371,0.8086149296390158
0.875,0.9285714285714286,0.9017857142857143,0.8047270004486238
0.9107142857142857,0.9464285714285714,0.9285714285714286,0.857690027870236
0.9107142857142857,0.9642857142857143,0.9375,0.8762582893773904
0.8571428571428571,0.8928571428571429,0.875,0.7504787743864564
