Sensitivity,Specificity,Accuracy,MCC
0.8596491228070176,0.9821428571428571,0.9203539823008849,0.8473853436747079
0.8928571428571429,0.8571428571428571,0.875,0.7504787743864564
0.9107142857142857,0.9285714285714286,0.9196428571428571,0.8394195609836844
0.875,0.9464285714285714,0.9107142857142857,0.8235321051453478
0.8928571428571429,0.8928571428571429,0.8928571428571429,0.7857142857142857
