mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_solver,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
9.278660917282105,0.2966838492087032,0.020699119567871092,0.00773736037005113,relu,"(512, 256, 64)",adam,"{'activation': 'relu', 'hidden_layer_sizes': (512, 256, 64), 'solver': 'adam'}",0.8771929824561403,0.7142857142857143,0.875,0.875,0.8928571428571429,0.8468671679197997,0.06662655199162361,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9464285714285714,0.9285714285714286,0.8928571428571429,0.8035714285714286,0.8035714285714286,0.875,0.060819237021165706,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.911504424778761,0.8214285714285714,0.8839285714285714,0.8392857142857143,0.8482142857142857,0.8608723135271807,0.03248758976554941,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8251740935356754,0.6581451817144176,0.7679795983467751,0.6803091303374612,0.6992212226653671,0.7261658453199392,0.06165498330752363,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25.208193016052245,0.9986949097896205,0.02191815376281738,0.006613975093768343,relu,"(512, 256, 64)",sgd,"{'activation': 'relu', 'hidden_layer_sizes': (512, 256, 64), 'solver': 'sgd'}",0.6842105263157895,0.5892857142857143,0.8035714285714286,0.875,0.8214285714285714,0.7546992481203008,0.10357978624357933,8,0.7633928571428571,0.7822222222222223,0.76,0.7511111111111111,0.7555555555555555,0.7624563492063492,0.010713877123308539,0.7857142857142857,0.6964285714285714,0.75,0.75,0.75,0.7464285714285714,0.02857142857142858,8,0.7589285714285714,0.7767857142857143,0.7366071428571429,0.7366071428571429,0.7366071428571429,0.7491071428571427,0.016317559716515218,0.7345132743362832,0.6428571428571429,0.7767857142857143,0.8125,0.7857142857142857,0.7504740834386852,0.059359146602459306,8,0.7611607142857143,0.779510022271715,0.7483296213808464,0.7438752783964365,0.7461024498886414,0.7557956172446707,0.013288719561597136,0.4721487942219433,0.2873684832428398,0.5543674891979409,0.629940788348712,0.5728918992315463,0.5033434908485964,0.11923558047699001,8,0.5223266335422916,0.5590190282653611,0.49675500861681604,0.48777632603537274,0.49226037881425816,0.51162747505482,0.02655403280986224
18.76288080215454,1.8877858067880242,0.017072343826293947,0.004531004147794977,relu,"(512,)",adam,"{'activation': 'relu', 'hidden_layer_sizes': (512,), 'solver': 'adam'}",0.8771929824561403,0.75,0.875,0.8928571428571429,0.8928571428571429,0.8575814536340852,0.05431488835777193,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9642857142857143,0.9285714285714286,0.8214285714285714,0.7678571428571429,0.8392857142857143,0.8642857142857142,0.07196229171289245,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9203539823008849,0.8392857142857143,0.8482142857142857,0.8303571428571429,0.8660714285714286,0.8608565107458913,0.03200775232550309,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8441273614498237,0.6896563082085964,0.697430067055474,0.6659374048257813,0.7331957115198572,0.7260693706119065,0.06284973837099189,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21.7824809551239,4.302264494789987,0.016875076293945312,0.0037275772030186108,relu,"(512,)",sgd,"{'activation': 'relu', 'hidden_layer_sizes': (512,), 'solver': 'sgd'}",0.6842105263157895,0.5714285714285714,0.7678571428571429,0.8571428571428571,0.8035714285714286,0.7368421052631579,0.10001872457404758,12,0.7544642857142857,0.7688888888888888,0.7422222222222222,0.7155555555555555,0.7244444444444444,0.7411150793650794,0.019401087067230913,0.7678571428571429,0.6607142857142857,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.725,0.03499271061118827,9,0.7142857142857143,0.7410714285714286,0.7008928571428571,0.7053571428571429,0.71875,0.7160714285714286,0.014003917090498336,0.7256637168141593,0.6160714285714286,0.75,0.7946428571428571,0.7678571428571429,0.7308470290771176,0.06165516635811381,9,0.734375,0.755011135857461,0.7216035634743875,0.7104677060133631,0.7216035634743875,0.7286121937639198,0.015215638745537776,0.45349061153093656,0.2330737408884557,0.5003191829243043,0.5939441718716428,0.5370861555295746,0.46358277254898284,0.12408277155294821,9,0.4691288143947871,0.510172933820383,0.4435112484914761,0.4209377549772004,0.44320323824673,0.4573907979861153,0.03048438282983567
12.498954582214356,0.9247881269586896,0.01764206886291504,0.009443805832668175,relu,"(256,)",adam,"{'activation': 'relu', 'hidden_layer_sizes': (256,), 'solver': 'adam'}",0.8947368421052632,0.7321428571428571,0.9107142857142857,0.875,0.8928571428571429,0.8610902255639099,0.06545942992782892,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9642857142857143,0.9285714285714286,0.8035714285714286,0.7678571428571429,0.8571428571428571,0.8642857142857142,0.07371345514482247,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9292035398230089,0.8303571428571429,0.8571428571428571,0.8214285714285714,0.875,0.8626264222503159,0.03835168002001678,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8606418274913739,0.6738419831400555,0.7184212081070995,0.6465790872963896,0.7504787743864564,0.729992576084275,0.07447618004533925,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9.829138231277465,0.5830088283094444,0.012249040603637695,0.002616980402432,relu,"(256,)",sgd,"{'activation': 'relu', 'hidden_layer_sizes': (256,), 'solver': 'sgd'}",0.6666666666666666,0.5892857142857143,0.7678571428571429,0.8571428571428571,0.8035714285714286,0.7369047619047618,0.09652405619344993,9,0.7589285714285714,0.7733333333333333,0.7377777777777778,0.7333333333333333,0.7288888888888889,0.746452380952381,0.01693561533477445,0.7678571428571429,0.6428571428571429,0.6964285714285714,0.6785714285714286,0.7321428571428571,0.7035714285714285,0.04315373561998061,12,0.7098214285714286,0.7410714285714286,0.71875,0.71875,0.7142857142857143,0.7205357142857143,0.010788433904995157,0.7168141592920354,0.6160714285714286,0.7321428571428571,0.7678571428571429,0.7678571428571429,0.7201485461441213,0.05574809133038606,12,0.734375,0.7572383073496659,0.7282850779510023,0.7260579064587973,0.7216035634743875,0.7335119710467706,0.012556890654604424,0.4365802517238902,0.2324766890184913,0.4654746681256314,0.5444655064804708,0.5370861555295746,0.4432166541756116,0.11314911163099568,12,0.4693162222977563,0.5146907806991192,0.45661838565358864,0.4521371623903001,0.44322737147903196,0.4671979845039592,0.025192852895815247
10.274167013168334,0.8102495104188122,0.02802591323852539,0.00975470888733528,tanh,"(512, 256, 64)",adam,"{'activation': 'tanh', 'hidden_layer_sizes': (512, 256, 64), 'solver': 'adam'}",0.8596491228070176,0.75,0.9285714285714286,0.9285714285714286,0.8928571428571429,0.8719298245614036,0.06613953887632266,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9464285714285714,0.8214285714285714,0.7678571428571429,0.9107142857142857,0.8642857142857142,0.06348710298082562,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8672566371681416,0.8482142857142857,0.875,0.8482142857142857,0.9017857142857143,0.8680941845764855,0.019869231006837216,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7346491228070176,0.7102658741205989,0.7543422685124546,0.7056006947456416,0.8036995796652298,0.7417115079701885,0.03562233329943221,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26.203831434249878,1.3015324267937851,0.011864995956420899,0.0039659762418332075,tanh,"(512, 256, 64)",sgd,"{'activation': 'tanh', 'hidden_layer_sizes': (512, 256, 64), 'solver': 'sgd'}",0.7017543859649122,0.6428571428571429,0.8571428571428571,0.8214285714285714,0.8035714285714286,0.7653508771929826,0.08010057998495651,7,0.7946428571428571,0.8088888888888889,0.7822222222222223,0.8,0.7911111111111111,0.795373015873016,0.008896382895414234,0.8035714285714286,0.8392857142857143,0.8035714285714286,0.8035714285714286,0.8392857142857143,0.8178571428571428,0.01749635530559412,7,0.8348214285714286,0.8303571428571429,0.8214285714285714,0.8214285714285714,0.8125,0.8241071428571429,0.00778374811346551,0.7522123893805309,0.7410714285714286,0.8303571428571429,0.8125,0.8214285714285714,0.7915139064475347,0.037237489540361456,7,0.8147321428571429,0.8195991091314031,0.8017817371937639,0.8106904231625836,0.8017817371937639,0.8097170299077314,0.007066711866484473,0.5077173367199963,0.49172252823733775,0.6616644225910907,0.6250996730729564,0.6432675209026769,0.5858942963048116,0.0714840113824174,7,0.6299729793301426,0.6393729040369994,0.6040824353174256,0.6215519074566647,0.6037309108763299,0.6197422274035125,0.014106013165176429
20.080540561676024,1.842939124957136,0.016200447082519533,0.004326203156982052,tanh,"(512,)",adam,"{'activation': 'tanh', 'hidden_layer_sizes': (512,), 'solver': 'adam'}",0.8596491228070176,0.75,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8790726817042607,0.06983897139394875,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9107142857142857,0.9464285714285714,0.8571428571428571,0.75,0.875,0.8678571428571429,0.06643241156335097,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8849557522123894,0.8482142857142857,0.8928571428571429,0.8392857142857143,0.9017857142857143,0.8734197218710493,0.024963843221684347,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7710884565956945,0.7102658741205989,0.7877263614433762,0.6896563082085964,0.8047270004486238,0.7526928001633779,0.04482622438320002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18.982704734802248,1.564031757562311,0.012116050720214844,0.0025556771316120022,tanh,"(512,)",sgd,"{'activation': 'tanh', 'hidden_layer_sizes': (512,), 'solver': 'sgd'}",0.6842105263157895,0.5892857142857143,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.7368421052631581,0.0870647797772675,11,0.7455357142857143,0.7733333333333333,0.7422222222222222,0.7244444444444444,0.7288888888888889,0.7428849206349206,0.017149412694232924,0.7678571428571429,0.6607142857142857,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.725,0.03499271061118827,9,0.7455357142857143,0.7633928571428571,0.7321428571428571,0.7544642857142857,0.7410714285714286,0.7473214285714285,0.010788433904995147,0.7256637168141593,0.625,0.7678571428571429,0.7678571428571429,0.7678571428571429,0.7308470290771176,0.0553889986486464,9,0.7455357142857143,0.7683741648106904,0.7371937639198218,0.7394209354120267,0.734966592427617,0.7450982341711742,0.012159957825264954,0.45349061153093656,0.25064020591380154,0.5370861555295746,0.5370861555295746,0.5370861555295746,0.46307785680669233,0.11104355508396999,10,0.49107142857142855,0.5367581413165008,0.4743933179030313,0.47910840026544954,0.4699882937866488,0.4902639163686118,0.024289040062268445
