,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±5.00'}","{'Train': '94.00±2.00', 'Val': '88.00±3.00'}","{'Train': '99.00±0.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '88.00±5.00'}","{'Train': '99.00±0.00', 'Val': '92.00±3.00'}","{'Train': '80.00±2.00', 'Val': '68.00±4.00'}","{'Train': '99.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '99.00±0.00', 'Val': '88.00±3.00'}","{'Train': '86.00±1.00', 'Val': '77.00±3.00'}","{'Train': '99.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
MCC,"{'Train': '0.99±0.00', 'Val': '0.77±0.03'}","{'Train': '0.99±0.00', 'Val': '0.77±0.05'}","{'Train': '0.74±0.02', 'Val': '0.57±0.05'}","{'Train': '0.98±0.01', 'Val': '0.77±0.08'}","{'Train': '1.00±0.00', 'Val': '0.75±0.06'}"
