,svm,rf,knn,lr,mlp
svm,1.0,2.0016200282844686e-20,9.922129342016454e-23,1.7747456808087526e-14,2.1887037075971645e-21
rf,2.0016200282844683e-20,1.0,4.5109654419057686e-17,7.474219089542014e-18,1.2927329613463818e-17
knn,9.922129342016313e-23,4.5109654419057686e-17,1.0,5.463236250320033e-13,1.006674465642825e-19
lr,1.7747456808087402e-14,7.474219089542002e-18,5.46323625032004e-13,1.0,1.1421388660949361e-18
mlp,2.1887037075971333e-21,1.292732961346348e-17,1.0066744656428307e-19,1.1421388660949346e-18,1.0
