Sensitivity,Specificity,Accuracy,MCC
0.5918367346938775,1.0,0.8095238095238095,0.6603712785728266
0.875,0.7857142857142857,0.8269230769230769,0.6592443967173135
0.875,0.9285714285714286,0.9038461538461539,0.80657769207695
0.8541666666666666,0.875,0.8653846153846154,0.7291666666666666
0.7291666666666666,0.9821428571428571,0.8653846153846154,0.7453625169460985
