,svm,rf,knn,lr,mlp
svm,1.0,1.3297871139752594e-20,1.9239167417760008e-16,1.3962876644844692e-25,9.733389932125365e-27
rf,1.3297871139752692e-20,1.0,2.247630816589409e-16,1.552671548709131e-18,2.0185666535037166e-19
knn,1.9239167417759873e-16,2.247630816589377e-16,1.0,1.4366041956223992e-15,6.868826339455899e-15
lr,1.3962876644844692e-25,1.5526715487091209e-18,1.4366041956224286e-15,1.0,1.2366198595437203e-28
mlp,9.73338993212547e-27,2.018566653503688e-19,6.868826339455915e-15,1.2366198595437029e-28,1.0
