mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.22290620803833008,0.007192210325596164,0.007121610641479492,0.0001665025912938045,5,2,50,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.8070175438596491,0.7857142857142857,0.8928571428571429,0.8928571428571429,0.8392857142857143,0.8435463659147869,0.043726794848639484,19,1.0,0.9955555555555555,0.9955555555555555,0.9911111111111112,0.9955555555555555,0.9955555555555555,0.002810913475705209,0.8571428571428571,0.75,0.8571428571428571,0.8214285714285714,0.8928571428571429,0.8357142857142857,0.048445214165180495,27,0.9821428571428571,0.9866071428571429,0.9821428571428571,0.9955357142857143,0.9955357142857143,0.9883928571428571,0.006055651770647585,0.831858407079646,0.7678571428571429,0.875,0.8571428571428571,0.8660714285714286,0.8395859671302149,0.03864871846440615,25,0.9910714285714286,0.9910913140311804,0.9888641425389755,0.9933184855233853,0.9955456570155902,0.9919782055361119,0.0022728515067223995,0.66478549328299,0.5360562674188974,0.7504787743864564,0.7161148740394329,0.7331957115198572,0.6801262241295267,0.07752744699959173,25,0.9822994862575031,0.9822211656984253,0.9778148261551208,0.9866468253968254,0.9910912698412698,0.9840147146698289,0.004507839482228683
0.444507360458374,0.010048939613079353,0.011584711074829102,0.0006673413525288457,5,2,100,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.7678571428571429,0.8928571428571429,0.8928571428571429,0.875,0.8576441102756892,0.046576521614988285,7,1.0,0.9955555555555555,0.9955555555555555,0.9911111111111112,0.9866666666666667,0.9937777777777776,0.004532461789860234,0.875,0.75,0.875,0.875,0.9107142857142857,0.8571428571428571,0.055328333517248814,22,0.9866071428571429,0.9821428571428571,0.9866071428571429,0.9955357142857143,0.9866071428571429,0.9875,0.004374088826398544,0.8672566371681416,0.7589285714285714,0.8839285714285714,0.8839285714285714,0.8928571428571429,0.8573798988621999,0.04991695644679696,17,0.9933035714285714,0.9888641425389755,0.9910913140311804,0.9933184855233853,0.9866369710467706,0.9906428969137767,0.002594241714665345,0.7346491228070176,0.5179397291175926,0.7679795983467751,0.7679795983467751,0.7862158588810496,0.7149527814998421,0.09990415554673995,17,0.9866956379443086,0.9778148261551208,0.9822211656984253,0.9866468253968254,0.9732738095238095,0.9813304529436978,0.005198298380708373
0.8737504482269287,0.006606302761503534,0.019496870040893555,0.0008161328721401035,5,2,200,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.8596491228070176,0.7678571428571429,0.9107142857142857,0.8928571428571429,0.875,0.8612155388471177,0.04971835109102908,6,0.9955357142857143,0.9955555555555555,0.9955555555555555,0.9911111111111112,0.9866666666666667,0.9928849206349206,0.0035525869835425616,0.875,0.75,0.8928571428571429,0.8928571428571429,0.9107142857142857,0.8642857142857142,0.058248237251071755,19,0.9866071428571429,0.9866071428571429,0.9910714285714286,0.9955357142857143,0.9910714285714286,0.9901785714285716,0.0033407655239052927,0.8672566371681416,0.7589285714285714,0.9017857142857143,0.8928571428571429,0.8928571428571429,0.8627370417193425,0.053171167114196546,12,0.9910714285714286,0.9910913140311804,0.9933184855233853,0.9933184855233853,0.9888641425389755,0.991532771237671,0.001667744085450029,0.7346491228070176,0.5179397291175926,0.8036995796652298,0.7857142857142857,0.7862158588810496,0.725643715237035,0.10638817529230701,12,0.9821820073972781,0.9822211656984253,0.9866465606418452,0.9866468253968254,0.9777380952380952,0.9830869308744938,0.003332335265115355
0.2211750030517578,0.003169983623120083,0.0075075626373291016,0.0006314804193182533,5,5,50,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.8245614035087719,0.7321428571428571,0.8928571428571429,0.875,0.8214285714285714,0.8291979949874687,0.05594974973255094,22,1.0,0.9955555555555555,0.9955555555555555,0.9911111111111112,0.9955555555555555,0.9955555555555555,0.002810913475705209,0.875,0.7142857142857143,0.875,0.8392857142857143,0.8928571428571429,0.8392857142857144,0.06487822187351767,26,0.9776785714285714,0.9866071428571429,0.9821428571428571,0.9910714285714286,0.9955357142857143,0.9866071428571429,0.006313453403451342,0.8495575221238938,0.7232142857142857,0.8839285714285714,0.8571428571428571,0.8571428571428571,0.8341972187104931,0.05670866323005659,27,0.9888392857142857,0.9910913140311804,0.9888641425389755,0.9910913140311804,0.9955456570155902,0.9910863426662425,0.0024442983552013316,0.7002198143872248,0.44649976648068324,0.7679795983467751,0.7147416898918633,0.7161148740394329,0.6691111486291959,0.11365741805552187,27,0.977922224785416,0.9822211656984253,0.9778148261551208,0.9821825396825397,0.9910912698412698,0.9822464052325544,0.00482853550153728
0.43622570037841796,0.0013748169689543615,0.011357831954956054,0.0004454948322409246,5,5,100,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.7678571428571429,0.8928571428571429,0.9107142857142857,0.8571428571428571,0.8576441102756892,0.04923895212702842,7,1.0,0.9955555555555555,0.9911111111111112,0.9911111111111112,0.9911111111111112,0.9937777777777779,0.003555555555555529,0.875,0.7142857142857143,0.8928571428571429,0.8392857142857143,0.9107142857142857,0.8464285714285715,0.07016743822995893,24,0.9821428571428571,0.9821428571428571,0.9910714285714286,0.9955357142857143,0.9955357142857143,0.9892857142857142,0.006055651770647591,0.8672566371681416,0.7410714285714286,0.8928571428571429,0.875,0.8839285714285714,0.852022756005057,0.05613492699488176,20,0.9910714285714286,0.9888641425389755,0.9910913140311804,0.9933184855233853,0.9933184855233853,0.991532771237671,0.001667744085450029,0.7346491228070176,0.4828362002691743,0.7857142857142857,0.7519206177414045,0.7689613559842405,0.7048163165032244,0.11228806797062117,21,0.9822994862575031,0.9778148261551208,0.9821825396825397,0.9866468253968254,0.9866468253968254,0.9831181005777628,0.003303753044438693
0.8761723518371582,0.012765211873704286,0.020301103591918945,0.0012852912308803483,5,5,200,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.7678571428571429,0.9107142857142857,0.8928571428571429,0.8571428571428571,0.8576441102756892,0.04923895212702842,7,0.9955357142857143,0.9955555555555555,0.9955555555555555,0.9911111111111112,0.9866666666666667,0.9928849206349206,0.0035525869835425616,0.8571428571428571,0.75,0.8928571428571429,0.8928571428571429,0.9107142857142857,0.8607142857142858,0.05802884574739973,20,0.9866071428571429,0.9866071428571429,0.9910714285714286,0.9955357142857143,0.9910714285714286,0.9901785714285716,0.0033407655239052927,0.8584070796460177,0.7589285714285714,0.9017857142857143,0.8928571428571429,0.8839285714285714,0.8591814159292035,0.052178223340840206,15,0.9910714285714286,0.9910913140311804,0.9933184855233853,0.9933184855233853,0.9888641425389755,0.991532771237671,0.001667744085450029,0.7167919799498746,0.5179397291175926,0.8036995796652298,0.7857142857142857,0.7689613559842405,0.7186213860862447,0.10445127375287322,16,0.9821820073972781,0.9822211656984253,0.9866465606418452,0.9866468253968254,0.9777380952380952,0.9830869308744938,0.003332335265115355
0.22018985748291015,0.002144667589506391,0.0075358390808105465,0.0005868515631071759,5,10,50,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.8421052631578947,0.7142857142857143,0.8928571428571429,0.875,0.8392857142857143,0.8327067669172932,0.06254909316165286,21,1.0,0.9911111111111112,0.9911111111111112,0.9955555555555555,0.9955555555555555,0.9946666666666667,0.003325917677132366,0.8571428571428571,0.7142857142857143,0.9107142857142857,0.8392857142857143,0.8928571428571429,0.8428571428571429,0.0690681414493347,25,0.9776785714285714,0.9821428571428571,0.9866071428571429,0.9866071428571429,0.9910714285714286,0.9848214285714285,0.0045526959942793046,0.8495575221238938,0.7142857142857143,0.9017857142857143,0.8571428571428571,0.8660714285714286,0.8377686472819217,0.06428313093745641,26,0.9888392857142857,0.9866369710467706,0.9888641425389755,0.9910913140311804,0.9933184855233853,0.9897500397709196,0.002273249017069832,0.6992481203007519,0.42857142857142855,0.8036995796652298,0.7147416898918633,0.7331957115198572,0.6758913059898262,0.12871733728086443,26,0.977922224785416,0.9733119052107868,0.9777376537173351,0.9822211656984253,0.9866465606418452,0.9795679020107617,0.0045242187064419345
0.4416299343109131,0.01058817993748468,0.011289834976196289,0.0002915994316645895,5,10,100,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.8771929824561403,0.7678571428571429,0.9107142857142857,0.875,0.8214285714285714,0.8504385964912281,0.050226479989044344,16,0.9955357142857143,0.9955555555555555,0.9911111111111112,0.9866666666666667,0.9955555555555555,0.9928849206349206,0.003552586983542561,0.875,0.7142857142857143,0.9107142857142857,0.875,0.8928571428571429,0.8535714285714286,0.0708908330045686,23,0.9776785714285714,0.9821428571428571,0.9910714285714286,0.9955357142857143,0.9910714285714286,0.9875,0.006561133239597826,0.8761061946902655,0.7410714285714286,0.9107142857142857,0.875,0.8571428571428571,0.8520069532237674,0.058118968790615434,22,0.9866071428571429,0.9888641425389755,0.9910913140311804,0.9910913140311804,0.9933184855233853,0.9901944797963729,0.002280649846242765,0.7521929824561403,0.4828362002691743,0.8214285714285714,0.75,0.7161148740394329,0.7045145256386638,0.11600595307739757,22,0.9733694909278894,0.9778148261551208,0.9821825396825397,0.9822218696748837,0.9866465606418452,0.9804470574164557,0.004508132347289693
0.8639595985412598,0.0037672103860589474,0.018702983856201172,0.0005267393490263468,5,10,200,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.8596491228070176,0.75,0.9285714285714286,0.8928571428571429,0.8571428571428571,0.8576441102756892,0.05976983846591246,7,0.9955357142857143,0.9955555555555555,0.9911111111111112,0.9866666666666667,0.9866666666666667,0.9911071428571429,0.003970800770040456,0.875,0.7678571428571429,0.9285714285714286,0.9107142857142857,0.9107142857142857,0.8785714285714284,0.05802884574739969,17,0.9866071428571429,0.9821428571428571,0.9910714285714286,0.9955357142857143,0.9910714285714286,0.9892857142857144,0.004552695994279291,0.8672566371681416,0.7589285714285714,0.9285714285714286,0.9017857142857143,0.8839285714285714,0.8680941845764855,0.05824289931309137,9,0.9910714285714286,0.9888641425389755,0.9910913140311804,0.9910913140311804,0.9888641425389755,0.9901964683423481,0.0010878636963132188,0.7346491228070176,0.5179397291175926,0.8571428571428571,0.8036995796652298,0.7689613559842405,0.7364785289433875,0.11653002837780006,10,0.9821820073972781,0.9778148261551208,0.9821825396825397,0.9822218696748837,0.9777380952380952,0.9804278676295833,0.0021650489574995364
0.2860239505767822,0.010894877268594689,0.007030010223388672,0.0002746206165132609,10,2,50,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.7894736842105263,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.8392857142857143,0.825751879699248,0.07138799797399127,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9464285714285714,0.7857142857142857,0.9107142857142857,0.8392857142857143,0.9107142857142857,0.8785714285714287,0.058028845747399714,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8672566371681416,0.75,0.9196428571428571,0.8482142857142857,0.875,0.8520227560050568,0.05613492699488176,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7443450051538689,0.5012804118276031,0.8394195609836844,0.6965396357098658,0.7519206177414045,0.7067010462832852,0.11258505473783172,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
