,svm,rf,knn,lr,mlp
svm,1.0,1.027717326331721e-14,1.9584449768269087e-12,9.08525591956357e-25,2.340598293993637e-21
rf,1.0277173263317255e-14,1.0,3.5819495985764524e-13,3.918423305366783e-13,2.022087383823456e-15
knn,1.9584449768269083e-12,3.5819495985764484e-13,1.0,1.7684786250194942e-11,8.972946393228568e-15
lr,9.08525591956357e-25,3.9184233053668174e-13,1.7684786250195127e-11,1.0,6.295649855707163e-26
mlp,2.3405982939936367e-21,2.0220873838234658e-15,8.972946393228631e-15,6.295649855707206e-26,1.0
