,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '91.00±1.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±2.00'}","{'Train': '92.00±1.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '86.00±1.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Specificity,"{'Train': '96.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±3.00'}","{'Train': '83.00±2.00', 'Val': '69.00±6.00'}","{'Train': '100.00±0.00', 'Val': '90.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}"
Accuracy,"{'Train': '93.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '85.00±3.00'}","{'Train': '88.00±1.00', 'Val': '78.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±1.00'}","{'Train': '100.00±0.00', 'Val': '89.00±1.00'}"
MCC,"{'Train': '0.87±0.01', 'Val': '0.76±0.04'}","{'Train': '1.00±0.00', 'Val': '0.70±0.06'}","{'Train': '0.75±0.02', 'Val': '0.56±0.10'}","{'Train': '1.00±0.00', 'Val': '0.76±0.02'}","{'Train': '1.00±0.00', 'Val': '0.78±0.02'}"
