,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '99.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '78.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '95.00±1.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '87.00±7.00'}","{'Train': '100.00±0.00', 'Val': '92.00±5.00'}","{'Train': '100.00±0.00', 'Val': '60.00±6.00'}","{'Train': '96.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
Accuracy,"{'Train': '99.00±0.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '73.00±4.00'}","{'Train': '95.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±2.00'}"
MCC,"{'Train': '0.98±0.00', 'Val': '0.76±0.09'}","{'Train': '1.00±0.00', 'Val': '0.71±0.08'}","{'Train': '1.00±0.00', 'Val': '0.50±0.07'}","{'Train': '0.91±0.01', 'Val': '0.74±0.06'}","{'Train': '1.00±0.00', 'Val': '0.75±0.05'}"
