,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '81.00±7.00'}","{'Train': '92.00±1.00', 'Val': '88.00±3.00'}","{'Train': '94.00±1.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '86.00±4.00'}","{'Train': '100.00±0.00', 'Val': '84.00±2.00'}","{'Train': '79.00±1.00', 'Val': '73.00±6.00'}","{'Train': '96.00±1.00', 'Val': '88.00±7.00'}","{'Train': '100.00±0.00', 'Val': '85.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '86.00±1.00'}","{'Train': '100.00±0.00', 'Val': '82.00±3.00'}","{'Train': '85.00±1.00', 'Val': '81.00±3.00'}","{'Train': '95.00±1.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±1.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.72±0.03'}","{'Train': '1.00±0.00', 'Val': '0.65±0.06'}","{'Train': '0.71±0.02', 'Val': '0.62±0.05'}","{'Train': '0.90±0.01', 'Val': '0.74±0.05'}","{'Train': '1.00±0.00', 'Val': '0.73±0.02'}"
