,svm,rf,knn,lr,mlp
svm,1.0,1.9003512466281844e-12,2.449008324452192e-45,6.552698955331149e-67,6.552698955331149e-67
rf,1.900351246627347e-12,1.0,1.5225662182285442e-13,2.3226515236555795e-12,2.3226515236555795e-12
knn,2.449008324453338e-45,1.5225662182292692e-13,1.0,7.866948509439692e-45,2.5192978543156916e-47
lr,6.552698955333756e-67,2.322651523656669e-12,7.866948509438354e-45,1.0,2.3298057871291514e-72
mlp,6.552698955333756e-67,2.322651523656669e-12,2.5192978543155137e-47,2.3298057871291514e-72,1.0
