,svm,rf,knn,lr,mlp
svm,1.0,4.678140967620892e-63,3.9794655585646416e-68,6.092882345882383e-79,1.044929322319449e-76
rf,4.678140967620892e-63,1.0,9.238742177842141e-62,2.638049417832467e-65,3.908221359751623e-66
knn,3.979465558562945e-68,9.238742177838727e-62,1.0,5.991294546260333e-68,4.463509611473531e-69
lr,6.092882345880131e-79,2.6380494178312675e-65,5.991294546260333e-68,1.0,1.428474808365575e-80
mlp,1.0449293223192707e-76,3.908221359750068e-66,4.463509611474546e-69,1.4284748083657373e-80,1.0
