,svm,rf,knn,lr,mlp
svm,1.0,1.368997352190153e-52,1.368997352190153e-52,2.1882190213412304e-52,1.2889782958382383e-53
rf,1.3689973521897054e-52,1.0,5.626630973467315e-51,1.5515303324822945e-51,1.3689973521897054e-52
knn,1.3689973521897054e-52,5.626630973467315e-51,1.0,1.5515303324822945e-51,1.3689973521897054e-52
lr,2.1882190213411054e-52,1.551530332482184e-51,1.551530332482184e-51,1.0,1.9025509901674316e-56
mlp,1.2889782958382383e-53,1.368997352190153e-52,1.368997352190153e-52,1.9025509901678642e-56,1.0
