,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±5.00'}","{'Train': '100.00±0.00', 'Val': '96.00±3.00'}","{'Train': '98.00±0.00', 'Val': '89.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '69.00±7.00'}","{'Train': '98.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±1.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '81.00±3.00'}","{'Train': '98.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±1.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.85±0.03'}","{'Train': '1.00±0.00', 'Val': '0.78±0.07'}","{'Train': '1.00±0.00', 'Val': '0.67±0.04'}","{'Train': '0.96±0.00', 'Val': '0.82±0.03'}","{'Train': '1.00±0.00', 'Val': '0.82±0.02'}"
