,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±1.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '81.00±5.00'}","{'Train': '95.00±1.00', 'Val': '93.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}"
Specificity,"{'Train': '96.00±1.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '92.00±4.00'}","{'Train': '76.00±2.00', 'Val': '68.00±5.00'}","{'Train': '99.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
Accuracy,"{'Train': '97.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '84.00±1.00', 'Val': '79.00±3.00'}","{'Train': '99.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
MCC,"{'Train': '0.95±0.01', 'Val': '0.77±0.05'}","{'Train': '1.00±0.00', 'Val': '0.74±0.06'}","{'Train': '0.71±0.02', 'Val': '0.62±0.06'}","{'Train': '0.99±0.00', 'Val': '0.73±0.09'}","{'Train': '1.00±0.00', 'Val': '0.76±0.05'}"
